Fecha,tipo_oficial,OIS,Oro,Plata,Gas,VIX,PIB,PIBpc,Inflacion,Desempleo,Rating
2014-11-01,-0.2,-0.2,1175.33,15.966,8.9,13.33,2348338746073.149,36404.31501388876,0.555960123666104,10.432036144578312,8.09
2014-12-01,-0.2,-0.2,1200.62,16.295,9.83,19.2,2348338746073.149,36404.31501388876,0.555960123666104,10.432036144578312,8.09
2015-01-01,-0.2,-0.2,1250.75,17.236,9.25,20.97,2385326450940.0327,36842.2059282881,0.18629689085420975,9.81459036144578,8.09
2015-02-01,-0.2,-0.2,1227.08,16.787,8.27,13.34,2385326450940.0327,36842.2059282881,0.18629689085420975,9.81459036144578,8.09
2015-03-01,-0.2,-0.2,1178.63,16.24,8.27,15.29,2385326450940.0327,36842.2059282881,0.18629689085420975,9.81459036144578,8.09
2015-04-01,-0.2,-0.2,1198.93,16.341,6.77444566675,14.55,2385326450940.0327,36842.2059282881,0.18629689085420975,9.81459036144578,8.09
2015-05-01,-0.2,-0.2,1198.63,16.833,6.68399731108,13.84,2385326450940.0327,36842.2059282881,0.18629689085420975,9.81459036144578,8.09
2015-06-01,-0.2,-0.2,1181.5,16.075,6.66672592954,18.23,2385326450940.0327,36842.2059282881,0.18629689085420975,9.81459036144578,8.09
2015-07-01,-0.2,-0.2,1128.31,15.053,6.69403713465,12.12,2385326450940.0327,36842.2059282881,0.18629689085420975,9.81459036144578,8.09
2015-08-01,-0.2,-0.2,1117.93,14.941,6.34573758328,28.43,2385326450940.0327,36842.2059282881,0.18629689085420975,9.81459036144578,8.09
2015-09-01,-0.2,-0.2,1124.77,14.75,6.27869866034,24.5,2385326450940.0327,36842.2059282881,0.18629689085420975,9.81459036144578,8.09
2015-10-01,-0.2,-0.2,1159.25,15.813,6.0269578206,15.07,2385326450940.0327,36842.2059282881,0.18629689085420975,9.81459036144578,8.09
2015-11-01,-0.2,-0.2,1086.44,14.452,5.50083385123,16.13,2385326450940.0327,36842.2059282881,0.18629689085420975,9.81459036144578,8.09
2015-12-01,-0.27419354838709675,-0.27419354838709675,1075.74,14.127,5.09276298262,18.21,2385326450940.0327,36842.2059282881,0.18629689085420975,9.81459036144578,8.09
2016-01-01,-0.3,-0.3,1097.91,14.106,4.39818627541,20.2,2428267977278.8438,37356.39550311876,0.204782485350239,9.127879518072291,8.09
2016-02-01,-0.3,-0.3,1199.5,15.167,3.96837858928,20.55,2428267977278.8438,37356.39550311876,0.204782485350239,9.127879518072291,8.09
2016-03-01,-0.35161290322580646,-0.35161290322580646,1245.14,15.465,3.9101802431,13.95,2428267977278.8438,37356.39550311876,0.204782485350239,9.127879518072291,8.09
2016-04-01,-0.4,-0.4,1242.26,16.36,3.97007508979,15.7,2428267977278.8438,37356.39550311876,0.204782485350239,9.127879518072291,8.09
2016-05-01,-0.4,-0.4,1260.95,16.947,4.32919186506,14.19,2428267977278.8438,37356.39550311876,0.204782485350239,9.127879518072291,8.09
2016-06-01,-0.4,-0.4,1276.4,17.286,4.75572046689,15.63,2428267977278.8438,37356.39550311876,0.204782485350239,9.127879518072291,8.09
2016-07-01,-0.4,-0.4,1336.66,19.992,4.67473769135,11.87,2428267977278.8438,37356.39550311876,0.204782485350239,9.127879518072291,8.09
2016-08-01,-0.4,-0.4,1340.17,19.587,4.0474899302,13.42,2428267977278.8438,37356.39550311876,0.204782485350239,9.127879518072291,8.09
2016-09-01,-0.4,-0.4,1326.61,19.357,4.25361416995,13.29,2428267977278.8438,37356.39550311876,0.204782485350239,9.127879518072291,8.09
2016-10-01,-0.4,-0.4,1266.55,17.655,5.33681888345,17.06,2428267977278.8438,37356.39550311876,0.204782485350239,9.127879518072291,8.09
2016-11-01,-0.4,-0.4,1238.35,17.407,5.69317950115,13.33,2428267977278.8438,37356.39550311876,0.204782485350239,9.127879518072291,8.09
2016-12-01,-0.4,-0.4,1157.36,16.432,5.4235014224,14.04,2428267977278.8438,37356.39550311876,0.204782485350239,9.127879518072291,8.09
2017-01-01,-0.4,-0.4,1192.1,16.902,6.1443492548,11.99,2488086962321.9346,38166.61509180599,1.3917535989305712,8.350578313253012,8.09
2017-02-01,-0.4,-0.4,1234.2,17.933,6.0515836448,12.92,2488086962321.9346,38166.61509180599,1.3917535989305712,8.350578313253012,8.09
2017-03-01,-0.4,-0.4,1231.42,17.631,5.00094507654,12.37,2488086962321.9346,38166.61509180599,1.3917535989305712,8.350578313253012,8.09
2017-04-01,-0.4,-0.4,1266.88,18.033,5.0109139183,10.82,2488086962321.9346,38166.61509180599,1.3917535989305712,8.350578313253012,8.09
2017-05-01,-0.4,-0.4,1246.04,16.745,5.05843597847,10.41,2488086962321.9346,38166.61509180599,1.3917535989305712,8.350578313253012,8.09
2017-06-01,-0.4,-0.4,1260.26,16.931,4.88676678563,11.18,2488086962321.9346,38166.61509180599,1.3917535989305712,8.350578313253012,8.09
2017-07-01,-0.4,-0.4,1236.84,16.152,5.00392083226,10.26,2488086962321.9346,38166.61509180599,1.3917535989305712,8.350578313253012,8.09
2017-08-01,-0.4,-0.4,1283.04,16.952,5.47660118187,10.59,2488086962321.9346,38166.61509180599,1.3917535989305712,8.350578313253012,8.09
2017-09-01,-0.4,-0.4,1314.07,17.432,5.96114997199,9.51,2488086962321.9346,38166.61509180599,1.3917535989305712,8.350578313253012,8.09
2017-10-01,-0.4,-0.4,1279.51,16.941,6.17632034854,10.18,2488086962321.9346,38166.61509180599,1.3917535989305712,8.350578313253012,8.09
2017-11-01,-0.4,-0.4,1281.9,16.977,6.69459903982,11.28,2488086962321.9346,38166.61509180599,1.3917535989305712,8.350578313253012,8.09
2017-12-01,-0.4,-0.4,1264.45,16.165,7.13893361413,11.04,2488086962321.9346,38166.61509180599,1.3917535989305712,8.350578313253012,8.09
2018-01-01,-0.4,-0.4,1331.3,17.127,6.66225501314,13.54,2521281569165.3857,38584.10406849327,1.6432886845827677,7.645530120481928,8.09
2018-02-01,-0.4,-0.4,1330.73,16.582,6.7187497665,19.85,2521281569165.3857,38584.10406849327,1.6432886845827677,7.645530120481928,8.09
2018-03-01,-0.4,-0.4,1324.66,16.473,6.69738764036,19.97,2521281569165.3857,38584.10406849327,1.6432886845827677,7.645530120481928,8.09
2018-04-01,-0.4,-0.4,1334.76,16.648,6.92785820242,15.93,2521281569165.3857,38584.10406849327,1.6432886845827677,7.645530120481928,8.09
2018-05-01,-0.4,-0.4,1303.45,16.49,7.48735405732,15.43,2521281569165.3857,38584.10406849327,1.6432886845827677,7.645530120481928,8.09
2018-06-01,-0.4,-0.4,1281.57,16.541,7.44894284404,16.09,2521281569165.3857,38584.10406849327,1.6432886845827677,7.645530120481928,8.09
2018-07-01,-0.4,-0.4,1237.71,15.723,7.59883923025,12.83,2521281569165.3857,38584.10406849327,1.6432886845827677,7.645530120481928,8.09
2018-08-01,-0.4,-0.4,1201.71,14.987,8.08490993844,12.86,2521281569165.3857,38584.10406849327,1.6432886845827677,7.645530120481928,8.09
2018-09-01,-0.4,-0.4,1198.39,14.272,9.52157703121,12.12,2521281569165.3857,38584.10406849327,1.6432886845827677,7.645530120481928,8.09
2018-10-01,-0.4,-0.4,1215.39,14.597,8.79096072974,21.23,2521281569165.3857,38584.10406849327,1.6432886845827677,7.645530120481928,8.09
2018-11-01,-0.4,-0.4,1220.65,14.353,8.26507901291,18.07,2521281569165.3857,38584.10406849327,1.6432886845827677,7.645530120481928,8.09
2018-12-01,-0.4,-0.4,1250.4,14.772,7.97624238009,25.42,2521281569165.3857,38584.10406849327,1.6432886845827677,7.645530120481928,8.09
2019-01-01,-0.4,-0.4,1291.75,15.624,7.26234323345,16.57,2553137294567.499,39035.693720649746,1.2148698594835126,7.111409638554215,8.09
2019-02-01,-0.4,-0.4,1320.07,15.815,6.0057971222,14.78,2553137294567.499,39035.693720649746,1.2148698594835126,7.111409638554215,8.09
2019-03-01,-0.4,-0.4,1300.9,15.296,5.17873567413,13.71,2553137294567.499,39035.693720649746,1.2148698594835126,7.111409638554215,8.09
2019-04-01,-0.4,-0.4,1285.91,15.055,4.92218081968,13.12,2553137294567.499,39035.693720649746,1.2148698594835126,7.111409638554215,8.09
2019-05-01,-0.4,-0.4,1283.7,14.662,4.34105529405,18.71,2553137294567.499,39035.693720649746,1.2148698594835126,7.111409638554215,8.09
2019-06-01,-0.4,-0.4,1359.04,15.036,3.58800651227,15.08,2553137294567.499,39035.693720649746,1.2148698594835126,7.111409638554215,8.09
2019-07-01,-0.4,-0.4,1412.89,15.791,3.62037140561,16.12,2553137294567.499,39035.693720649746,1.2148698594835126,7.111409638554215,8.09
2019-08-01,-0.4,-0.4,1500.41,17.224,3.67677516041,18.98,2553137294567.499,39035.693720649746,1.2148698594835126,7.111409638554215,8.09
2019-09-01,-0.44333333333333336,-0.44333333333333336,1510.58,18.16,4.20525568494,16.24,2553137294567.499,39035.693720649746,1.2148698594835126,7.111409638554215,8.09
2019-10-01,-0.5,-0.5492903225806453,1494.81,17.645,5.05721785787,13.22,2553137294567.499,39035.693720649746,1.2148698594835126,7.111409638554215,8.09
2019-11-01,-0.5,-0.5375333333333334,1470.79,17.165,5.15000421731,12.62,2553137294567.499,39035.693720649746,1.2148698594835126,7.111409638554215,8.09
2019-12-01,-0.5,-0.541483870967742,1479.13,17.138,4.62047221239,13.78,2553137294567.499,39035.693720649746,1.2148698594835126,7.111409638554215,8.09
2020-01-01,-0.5,-0.5373548387096775,1560.67,17.972,3.63338434727,18.84,2398555923617.4546,36540.608888068135,0.20683904427852068,7.374481927710843,8.09
2020-02-01,-0.5,-0.5383448275862069,1597.1,17.88,2.90777364106,40.11,2398555923617.4546,36540.608888068135,0.20683904427852068,7.374481927710843,8.09
2020-03-01,-0.5,-0.5340645161290323,1591.93,14.884,2.71886838175,53.54,2398555923617.4546,36540.608888068135,0.20683904427852068,7.374481927710843,8.09
2020-04-01,-0.5,-0.5368999999999999,1683.17,15.065,2.12031866732,34.15,2398555923617.4546,36540.608888068135,0.20683904427852068,7.374481927710843,8.09
2020-05-01,-0.5,-0.5404516129032259,1715.91,16.256,1.57516497792,27.51,2398555923617.4546,36540.608888068135,0.20683904427852068,7.374481927710843,8.09
2020-06-01,-0.5,-0.5457333333333333,1732.22,17.713,1.75217111218,30.43,2398555923617.4546,36540.608888068135,0.20683904427852068,7.374481927710843,8.09
2020-07-01,-0.5,-0.5499032258064517,1846.51,20.647,1.80103549647,24.46,2398555923617.4546,36540.608888068135,0.20683904427852068,7.374481927710843,8.09
2020-08-01,-0.5,-0.5523548387096775,1968.63,27.003,2.86189667673,26.41,2398555923617.4546,36540.608888068135,0.20683904427852068,7.374481927710843,8.09
2020-09-01,-0.5,-0.5536333333333334,1921.92,25.742,3.95213946267,26.37,2398555923617.4546,36540.608888068135,0.20683904427852068,7.374481927710843,8.09
2020-10-01,-0.5,-0.5542258064516129,1900.27,24.23,4.88959040816,38.02,2398555923617.4546,36540.608888068135,0.20683904427852068,7.374481927710843,8.09
2020-11-01,-0.5,-0.5565333333333334,1866.3,24.079,4.83583900516,20.57,2398555923617.4546,36540.608888068135,0.20683904427852068,7.374481927710843,8.09
2020-12-01,-0.5,-0.5570645161290323,1858.42,24.968,5.85610629604,22.75,2398555923617.4546,36540.608888068135,0.20683904427852068,7.374481927710843,8.09
2021-01-01,-0.5,-0.5652258064516128,1866.98,25.88,7.2683017493,33.09,2531528058516.7373,38640.82246099181,2.4784084819980197,7.243518072289155,8.09
2021-02-01,-0.5,-0.5639642857142857,1808.17,27.293,6.15850716652,27.95,2531528058516.7373,38640.82246099181,2.4784084819980197,7.243518072289155,8.09
2021-03-01,-0.5,-0.5643225806451613,1718.23,25.648,6.12706957935,19.4,2531528058516.7373,38640.82246099181,2.4784084819980197,7.243518072289155,8.09
2021-04-01,-0.5,-0.5658666666666666,1760.04,25.687,7.14681628809,18.61,2531528058516.7373,38640.82246099181,2.4784084819980197,7.243518072289155,8.09
2021-05-01,-0.5,-0.5648709677419355,1850.26,27.504,8.90875692439,16.76,2531528058516.7373,38640.82246099181,2.4784084819980197,7.243518072289155,8.09
2021-06-01,-0.5,-0.5645,1834.57,26.995,10.30105100564,15.83,2531528058516.7373,38640.82246099181,2.4784084819980197,7.243518072289155,8.09
2021-07-01,-0.5,-0.5663870967741935,1807.84,25.677,12.50994243239,18.24,2531528058516.7373,38640.82246099181,2.4784084819980197,7.243518072289155,8.09
2021-08-01,-0.5,-0.5682258064516128,1785.28,23.986,15.42647593843,16.48,2531528058516.7373,38640.82246099181,2.4784084819980197,7.243518072289155,8.09
2021-09-01,-0.5,-0.5699,1775.14,23.185,22.84059607792,23.14,2531528058516.7373,38640.82246099181,2.4784084819980197,7.243518072289155,8.09
2021-10-01,-0.5,-0.5709032258064516,1776.85,23.413,31.05246636754,16.26,2531528058516.7373,38640.82246099181,2.4784084819980197,7.243518072289155,8.09
2021-11-01,-0.5,-0.5728666666666666,1821.76,24.175,27.62343200775,27.19,2531528058516.7373,38640.82246099181,2.4784084819980197,7.243518072289155,8.09
2021-12-01,-0.5,-0.5773548387096774,1790.43,22.532,38.02711984318,17.22,2531528058516.7373,38640.82246099181,2.4784084819980197,7.243518072289155,8.09
2022-01-01,-0.5,-0.5785483870967741,1816.02,23.158,28.26067331655,24.83,2603371015150.676,39794.407955641356,7.180105118000137,6.3765060240963845,8.09
2022-02-01,-0.5,-0.5766071428571429,1856.3,23.542,27.2297159067,30.15,2603371015150.676,39794.407955641356,7.180105118000137,6.3765060240963845,8.09
2022-03-01,-0.5,-0.5785806451612904,1947.83,25.314,42.39297079612,20.56,2603371015150.676,39794.407955641356,7.180105118000137,6.3765060240963845,8.09
2022-04-01,-0.5,-0.5838666666666666,1936.86,24.545,32.20418722871,33.4,2603371015150.676,39794.407955641356,7.180105118000137,6.3765060240963845,8.09
2022-05-01,-0.5,-0.5850645161290323,1848.5,21.905,29.17072267381,26.19,2603371015150.676,39794.407955641356,7.180105118000137,6.3765060240963845,8.09
2022-06-01,-0.5,-0.5821,1836.57,21.556,33.55773104275,28.71,2603371015150.676,39794.407955641356,7.180105118000137,6.3765060240963845,8.09
2022-07-01,-0.41935483870967744,-0.5016451612903225,1732.74,19.075,51.33003047298,21.33,2603371015150.676,39794.407955641356,7.180105118000137,6.3765060240963845,8.09
2022-08-01,0.0,-0.08464516129032258,1764.56,19.724,70.04363980339,25.87,2603371015150.676,39794.407955641356,7.180105118000137,6.3765060240963845,8.09
2022-09-01,0.425,0.3375,1680.78,18.944,59.10262225038,31.62,2603371015150.676,39794.407955641356,7.180105118000137,6.3765060240963845,8.09
2022-10-01,0.75,0.655225806451613,1664.45,19.426,39.02204993845,25.88,2603371015150.676,39794.407955641356,7.180105118000137,6.3765060240963845,8.09
2022-11-01,1.475,1.3772333333333333,1725.07,21.018,35.72328224044,20.58,2603371015150.676,39794.407955641356,7.180105118000137,6.3765060240963845,8.09
2022-12-01,1.6774193548387097,1.5790645161290322,1797.55,23.326,36.04426003614,21.67,2603371015150.676,39794.407955641356,7.180105118000137,6.3765060240963845,8.09
2023-01-01,2.0,1.9015483870967742,1897.71,23.653,20.18397092135,19.4,2608304213867.209,39782.208073735994,5.132745679963663,6.168060240963855,8.09
2023-02-01,2.375,2.2742857142857145,1854.54,21.921,16.53713727891,20.7,2608304213867.209,39782.208073735994,5.132745679963663,6.168060240963855,8.09
2023-03-01,2.661290322580645,2.560225806451613,1912.73,21.976,13.81207686229,18.7,2608304213867.209,39782.208073735994,5.132745679963663,6.168060240963855,8.09
2023-04-01,3.0,2.8987,1999.77,25.01,13.52052961513,15.78,2608304213867.209,39782.208073735994,5.132745679963663,6.168060240963855,8.09
2023-05-01,3.1774193548387095,3.075612903225806,1992.13,24.267,10.10875599841,17.94,2608304213867.209,39782.208073735994,5.132745679963663,6.168060240963855,8.09
2023-06-01,3.3333333333333335,3.2305,1942.9,23.417,10.35062473915,13.59,2608304213867.209,39782.208073735994,5.132745679963663,6.168060240963855,8.09
2023-07-01,3.5000000000000004,3.402516129032258,1951.02,24.256,9.54528398968,13.63,2608304213867.209,39782.208073735994,5.132745679963663,6.168060240963855,8.09
2023-08-01,3.7419354838709675,3.6448064516129035,1918.7,23.437,11.19194456369,13.57,2608304213867.209,39782.208073735994,5.132745679963663,6.168060240963855,8.09
2023-09-01,3.841666666666667,3.7426333333333335,1915.95,23.101,11.54929514615,17.52,2608304213867.209,39782.208073735994,5.132745679963663,6.168060240963855,8.09
2023-10-01,4.0,3.900516129032258,1916.25,22.379,14.56950705657,18.14,2608304213867.209,39782.208073735994,5.132745679963663,6.168060240963855,8.09
2023-11-01,4.0,3.902066666666667,1984.11,23.488,14.48505487638,12.92,2608304213867.209,39782.208073735994,5.132745679963663,6.168060240963855,8.09
2023-12-01,4.0,3.9003548387096774,2026.18,23.878,11.50665790666,12.45,2608304213867.209,39782.208073735994,5.132745679963663,6.168060240963855,8.09
2024-01-01,4.0,3.9033548387096775,2034.04,22.916,9.55961355312,14.35,2619075227281.9375,39902.129059223196,2.1248227749405215,6.009638554216868,8.09
2024-02-01,4.0,3.9073793103448278,2023.24,22.657,8.14838086764,13.4,2619075227281.9375,39902.129059223196,2.1248227749405215,6.009638554216868,8.09
2024-03-01,4.0,3.9060322580645157,2158.01,24.518,8.55372632183,13.01,2619075227281.9375,39902.129059223196,2.1248227749405215,6.009638554216868,8.09
2024-04-01,4.0,3.9076333333333335,2331.45,27.494,9.08511900567,15.65,2619075227281.9375,39902.129059223196,2.1248227749405215,6.009638554216868,8.09
2024-05-01,4.0,3.9061290322580646,2351.13,29.36,10.12306554509,12.92,2619075227281.9375,39902.129059223196,2.1248227749405215,6.009638554216868,8.09
2024-06-01,3.841666666666667,3.752033333333333,2326.44,29.577,10.86897789978,12.44,2619075227281.9375,39902.129059223196,2.1248227749405215,6.009638554216868,8.09
2024-07-01,3.75,3.66258064516129,2398.2,29.773,10.34681932853,16.36,2619075227281.9375,39902.129059223196,2.1248227749405215,6.009638554216868,8.09
2024-08-01,3.75,3.6631935483870963,2470.15,28.53,12.37459819711,15.0,2619075227281.9375,39902.129059223196,2.1248227749405215,6.009638554216868,8.09
2024-09-01,3.6416666666666666,3.5548999999999995,2570.55,30.131,11.7842591911,16.73,2619075227281.9375,39902.129059223196,2.1248227749405215,6.009638554216868,8.09
2024-10-01,3.42741935483871,3.341258064516129,2690.08,32.416,12.92013302544,23.16,2619075227281.9375,39902.129059223196,2.1248227749405215,6.009638554216868,8.09
2024-11-01,3.25,3.1644666666666668,2651.13,31.094,13.92640045783,13.51,2619075227281.9375,39902.129059223196,2.1248227749405215,6.009638554216868,8.09
2024-12-01,3.1370967741935485,3.051354838709677,2648.01,30.764,13.85662099801,17.35,2619075227281.9375,39902.129059223196,2.1248227749405215,6.009638554216868,8.09
2025-01-01,3.0,2.9189354838709676,2709.69,30.411,14.66351159521,16.43,2619075227281.9375,39902.129059223196,2.1248227749405215,6.015530120481928,8.09
2025-02-01,2.7857142857142856,2.701107142857143,2894.73,32.152,15.34053214373,19.63,2619075227281.9375,39902.129059223196,2.1248227749405215,6.015530120481928,8.09
2025-03-01,2.588709677419355,2.504,2983.25,33.188,13.23540689614,22.28,2619075227281.9375,39902.129059223196,2.1248227749405215,6.015530120481928,8.09
2025-04-01,2.433333333333333,2.3495333333333335,3217.64,32.225,11.59029271163,24.7,2619075227281.9375,39902.129059223196,2.1248227749405215,6.015530120481928,8.09
2025-05-01,2.25,2.1684516129032256,3309.49,32.763,11.66346590514,18.57,2619075227281.9375,39902.129059223196,2.1248227749405215,6.015530120481928,8.09
2025-06-01,2.0833333333333335,2.0067666666666666,3352.66,36.005,12.36749611794,16.73,2619075227281.9375,39902.129059223196,2.1248227749405215,6.015530120481928,8.09
2025-07-01,2.0,1.9224193548387096,3340.15,37.698,11.62054157322,16.72,2619075227281.9375,39902.129059223196,2.1248227749405215,6.015530120481928,8.09
2025-08-01,2.0,1.9239354838709677,3368.03,38.185,11.14799164024,15.36,2619075227281.9375,39902.129059223196,2.1248227749405215,6.015530120481928,8.09
2025-09-01,2.0,1.9246,3667.68,42.816,11.11631534669,16.28,2619075227281.9375,39902.129059223196,2.1248227749405215,6.015530120481928,8.09
2025-10-01,2.0,1.9265483870967741,4058.33,49.439,10.88817270675,17.44,2619075227281.9375,39902.129059223196,2.1248227749405215,6.015530120481928,8.09
2025-11-01,2.0,1.9283,4087.19,50.432,10.42040288015,16.35,2619075227281.9375,39902.129059223196,2.1248227749405215,6.015530120481928,8.09
2025-12-01,2.0,1.9293870967741935,4309.23,62.342,9.48260496782,14.95,2619075227281.9375,39902.129059223196,2.1248227749405215,6.015530120481928,8.09
2026-01-01,2.0,1.931590909090909,4752.75,92.062,11.75574513439,,2619075227281.9375,39902.129059223196,2.1248227749405215,6.015530120481928,8.09
