Fecha,tipo_oficial,OIS,Oro,Plata,Gas,VIX,PIB,PIBpc,Inflacion,Desempleo,Rating
2000-09-01,6.0,6.07777,273.68,4.8904,4.03,20.57,2314307169243.878,39297.13663172671,1.182956242104084,5.558,8.5
2000-10-01,6.0,5.791722580645161,270.0,4.8302,4.31,23.63,2314307169243.878,39297.13663172671,1.182956242104084,5.558,8.5
2000-11-01,6.0,5.972963333333333,266.01,4.6814,4.39,29.65,2314307169243.878,39297.13663172671,1.182956242104084,5.558,8.5
2000-12-01,6.0,5.711093548387097,271.45,4.6398,4.44,26.85,2314307169243.878,39297.13663172671,1.182956242104084,5.558,8.5
2001-01-01,6.0,5.8424903225806455,265.49,4.6571,4.65,22.02,2369642769659.079,40082.13593568217,1.532349602724177,4.696,8.5
2001-02-01,5.8125,5.814035714285715,261.87,4.5574,4.59,28.35,2369642769659.079,40082.13593568217,1.532349602724177,4.696,8.5
2001-03-01,5.75,5.349267741935484,263.03,4.404,4.57,28.64,2369642769659.079,40082.13593568217,1.532349602724177,4.696,8.5
2001-04-01,5.533333333333333,5.108779999999999,260.48,4.365,4.48,25.48,2369642769659.079,40082.13593568217,1.532349602724177,4.696,8.5
2001-05-01,5.32258064516129,5.491793548387097,272.36,4.4333,4.36,22.64,2369642769659.079,40082.13593568217,1.532349602724177,4.696,8.5
2001-06-01,5.25,4.753493333333334,270.23,4.3738,4.33,19.06,2369642769659.079,40082.13593568217,1.532349602724177,4.696,8.5
2001-07-01,5.25,5.163477419354839,267.53,4.2543,3.75,21.62,2369642769659.079,40082.13593568217,1.532349602724177,4.696,8.5
2001-08-01,5.008064516129032,4.851306451612904,272.39,4.2208,3.79,24.92,2369642769659.079,40082.13593568217,1.532349602724177,4.696,8.5
2001-09-01,5.0,4.788406666666666,283.42,4.353,3.79,31.93,2369642769659.079,40082.13593568217,1.532349602724177,4.696,8.5
2001-10-01,4.548387096774194,4.579141935483871,283.06,4.4012,3.52,33.56,2369642769659.079,40082.13593568217,1.532349602724177,4.696,8.5
2001-11-01,4.116666666666666,3.59957,276.16,4.1226,3.46,23.84,2369642769659.079,40082.13593568217,1.532349602724177,4.696,8.5
2001-12-01,4.0,4.553238709677419,275.85,4.3695,3.4,23.8,2369642769659.079,40082.13593568217,1.532349602724177,4.696,8.5
2002-01-01,4.0,3.7378612903225807,281.51,4.5149,3.06,21.09,2410140612988.0854,40594.93292934499,1.52040245947455,5.037,8.5
2002-02-01,4.0,4.000560714285714,295.5,4.4232,3.03,21.59,2410140612988.0854,40594.93292934499,1.52040245947455,5.037,8.5
2002-03-01,4.0,3.9782225806451614,294.06,4.5393,2.97,17.4,2410140612988.0854,40594.93292934499,1.52040245947455,5.037,8.5
2002-04-01,4.0,3.6855566666666664,302.68,4.5757,2.81,21.91,2410140612988.0854,40594.93292934499,1.52040245947455,5.037,8.5
