Fecha,tipo_oficial,OIS,Oro,Plata,Gas,VIX,PIB,PIBpc,Inflacion,Desempleo,Rating
2013-12-01,0.08516129032258064,0.08516129032258064,1221.5119047619,19.67,4.2366,13.72,17249744800617.518,54462.62524124069,1.464832655627167,7.375,9.5
2014-01-01,0.07161290322580646,0.07161290322580646,1244.27,19.875,4.7008,18.41,17685097277697.78,55394.45104353294,1.622222977408174,6.168,9.5
2014-02-01,0.06642857142857143,0.06642857142857143,1299.58,20.845,5.9733,14.0,17685097277697.78,55394.45104353294,1.622222977408174,6.168,9.5
2014-03-01,0.07806451612903226,0.07806451612903226,1336.08,20.716,4.8783,13.88,17685097277697.78,55394.45104353294,1.622222977408174,6.168,9.5
2014-04-01,0.09033333333333333,0.09033333333333333,1298.45,19.736,4.6339,13.41,17685097277697.78,55394.45104353294,1.622222977408174,6.168,9.5
2014-05-01,0.08709677419354837,0.08709677419354837,1288.74,19.342,4.5625,11.4,17685097277697.78,55394.45104353294,1.622222977408174,6.168,9.5
2014-06-01,0.09566666666666666,0.09566666666666666,1279.1,19.892,4.5692,11.57,17685097277697.78,55394.45104353294,1.622222977408174,6.168,9.5
2014-07-01,0.09096774193548386,0.09096774193548386,1310.59,20.923,4.0099,16.95,17685097277697.78,55394.45104353294,1.622222977408174,6.168,9.5
2014-08-01,0.08806451612903225,0.08806451612903225,1295.13,19.736,3.884,12.09,17685097277697.78,55394.45104353294,1.622222977408174,6.168,9.5
2014-09-01,0.08833333333333333,0.08833333333333333,1236.55,18.369,3.917,16.31,17685097277697.78,55394.45104353294,1.622222977408174,6.168,9.5
2014-10-01,0.08903225806451612,0.08903225806451612,1222.49,17.163,3.7719,14.03,17685097277697.78,55394.45104353294,1.622222977408174,6.168,9.5
2014-11-01,0.09200000000000001,0.09200000000000001,1175.33,15.966,4.1003,13.33,17685097277697.78,55394.45104353294,1.622222977408174,6.168,9.5
2014-12-01,0.12258064516129032,0.12258064516129032,1200.62,16.295,3.4328,19.2,17685097277697.78,55394.45104353294,1.622222977408174,6.168,9.5
2015-01-01,0.11483870967741935,0.11483870967741935,1250.75,17.236,2.9743,20.97,18206020741000.0,56572.91889960634,0.1186271355524506,5.28,9.5
2015-02-01,0.11071428571428572,0.11071428571428572,1227.08,16.787,2.8478,13.34,18206020741000.0,56572.91889960634,0.1186271355524506,5.28,9.5
